,x,y,z,drone,timestamp
0,-0.48868805170059204,-0.13734985888004303,-32.1499137878418,hunter,1766458985078029586
1,30.465822219848633,-40.260711669921875,-29.500185012817383,target,1766458985078029586
2,-0.48868805170059204,-0.13734985888004303,-32.15375900268555,hunter,1766458985090213996
3,30.465822219848633,-40.260711669921875,-29.5001163482666,target,1766458985090213996
4,-0.48927077651023865,-0.13838352262973785,-32.15375900268555,hunter,1766458985104773862
5,30.508695602416992,-40.22929763793945,-29.5001163482666,target,1766458985104773862
6,-0.48927077651023865,-0.13838352262973785,-32.15375900268555,hunter,1766458985114282590
7,30.508695602416992,-40.22929763793945,-29.50005531311035,target,1766458985114282590
8,-0.4897821247577667,-0.139297217130661,-32.15713882446289,hunter,1766458985130984942
9,30.54677391052246,-40.20133590698242,-29.50005531311035,target,1766458985130984942
10,-0.4902242124080658,-0.14009211957454681,-32.16006088256836,hunter,1766458985146933050
11,30.5800724029541,-40.176841735839844,-29.500001907348633,target,1766458985146933050
12,-0.4902242124080658,-0.14009211957454681,-32.16006088256836,hunter,1766458985157510442
13,30.5800724029541,-40.176841735839844,-29.500001907348633,target,1766458985157510442
14,-0.49072298407554626,-0.14099469780921936,-32.16337585449219,hunter,1766458985176819961
15,30.618106842041016,-40.14881134033203,-29.50004005432129,target,1766458985176819961
16,-0.49072298407554626,-0.14189046621322632,-32.16665267944336,hunter,1766458985192959474
17,30.65610694885254,-40.12074279785156,-29.50111961364746,target,1766458985192959474
18,-0.4912148118019104,-0.14189046621322632,-32.16665267944336,hunter,1766458985201632973
19,30.65610694885254,-40.12074279785156,-29.50111961364746,target,1766458985201632973
20,-0.4917002320289612,-0.14277972280979156,-32.16929244995117,hunter,1766458985220135605
21,30.694082260131836,-40.09263229370117,-29.50214195251465,target,1766458985220135605
22,-0.4917002320289612,-0.14277972280979156,-32.17179870605469,hunter,1766458985232708860
23,30.694082260131836,-40.09263229370117,-29.502758026123047,target,1766458985232708860
24,-0.49217841029167175,-0.14366137981414795,-32.17179870605469,hunter,1766458985249623089
25,30.732032775878906,-40.064491271972656,-29.502758026123047,target,1766458985249623089
26,-0.49259066581726074,-0.1444261223077774,-32.173988342285156,hunter,1766458985266463333
27,30.765216827392578,-40.03984069824219,-29.503074645996094,target,1766458985266463333
28,-0.49259066581726074,-0.1444261223077774,-32.176490783691406,hunter,1766458985277059381
29,30.765216827392578,-40.03984069824219,-29.50328254699707,target,1766458985277059381
30,-0.49305444955825806,-0.14529208838939667,-32.176490783691406,hunter,1766458985292356195
31,30.803117752075195,-40.011634826660156,-29.50328254699707,target,1766458985292356195
32,-0.49305444955825806,-0.14529208838939667,-32.17901611328125,hunter,1766458985308042449
33,30.803117752075195,-39.98339080810547,-29.503385543823242,target,1766458985308042449
34,-0.49351030588150024,-0.14614926278591156,-32.17901611328125,hunter,1766458985317654880
35,30.84099006652832,-39.98339080810547,-29.503385543823242,target,1766458985317654880
36,-0.4939025044441223,-0.14689192175865173,-32.18123245239258,hunter,1766458985334237333
37,30.874107360839844,-39.958656311035156,-29.503419876098633,target,1766458985334237333
38,-0.4939025044441223,-0.14689192175865173,-32.18123245239258,hunter,1766458985343776817
39,30.874107360839844,-39.958656311035156,-29.503419876098633,target,1766458985343776817
40,-0.49434271454811096,-0.147732213139534,-32.18376541137695,hunter,1766458985361772032
41,30.91193199157715,-39.93035125732422,-29.503419876098633,target,1766458985361772032
42,-0.49434271454811096,-0.14846020936965942,-32.18598175048828,hunter,1766458985377887082
43,30.91193199157715,-39.90555191040039,-29.503400802612305,target,1766458985377887082
44,-0.49472078680992126,-0.14846020936965942,-32.18598175048828,hunter,1766458985389494502
45,30.945009231567383,-39.90555191040039,-29.503400802612305,target,1766458985389494502
46,-0.49514445662498474,-0.14928412437438965,-32.188514709472656,hunter,1766458985406957894
