,x,y,z,drone,timestamp
0,-0.24114897847175598,0.46786749362945557,-27.135927200317383,hunter,1766455605866723791
1,48.74612808227539,-14.473402976989746,-29.501832962036133,target,1766455605866723791
2,-0.24167487025260925,0.46786749362945557,-27.135927200317383,hunter,1766455605882647176
3,48.74612808227539,-14.473402976989746,-29.501747131347656,target,1766455605882647176
4,-0.24226556718349457,0.4670098125934601,-27.137531280517578,hunter,1766455605906846865
5,48.76493453979492,-14.411221504211426,-29.501747131347656,target,1766455605906846865
6,-0.24226556718349457,0.46622470021247864,-27.13902473449707,hunter,1766455605930997135
7,48.78196334838867,-14.3546724319458,-29.501670837402344,target,1766455605930997135
8,-0.2428130805492401,0.46622470021247864,-27.14055061340332,hunter,1766455605946628042
9,48.78196334838867,-14.298104286193848,-29.501596450805664,target,1766455605946628042
10,-0.24337035417556763,0.4654334485530853,-27.14055061340332,hunter,1766455605964283588
11,48.798919677734375,-14.298104286193848,-29.501596450805664,target,1766455605964283588
12,-0.24388009309768677,0.4647156298160553,-27.141942977905273,hunter,1766455605986864487
13,48.814125061035156,-14.247175216674805,-29.501527786254883,target,1766455605986864487
14,-0.24388009309768677,0.4647156298160553,-27.143505096435547,hunter,1766455606009092459
15,48.814125061035156,-14.190567016601562,-29.50145149230957,target,1766455606009092459
16,-0.24445536732673645,0.46391135454177856,-27.143505096435547,hunter,1766455606021553256
17,48.830955505371094,-14.190567016601562,-29.50145149230957,target,1766455606021553256
18,-0.24498090147972107,0.46318113803863525,-27.144927978515625,hunter,1766455606041543128
19,48.84604263305664,-14.139605522155762,-29.501380920410156,target,1766455606041543128
20,-0.24498090147972107,0.46318113803863525,-27.146358489990234,hunter,1766455606064399478
21,48.84604263305664,-14.088624954223633,-29.501312255859375,target,1766455606064399478
22,-0.24551354348659515,0.46244460344314575,-27.146358489990234,hunter,1766455606075687058
23,48.86107635498047,-14.088624954223633,-29.501312255859375,target,1766455606075687058
24,-0.24551354348659515,0.4617014527320862,-27.147802352905273,hunter,1766455606094084349
25,48.87606430053711,-14.037630081176758,-29.501243591308594,target,1766455606094084349
26,-0.24605324864387512,0.4617014527320862,-27.147802352905273,hunter,1766455606106208283
27,48.87606430053711,-14.037630081176758,-29.501243591308594,target,1766455606106208283
28,-0.24666079878807068,0.4608672559261322,-27.149404525756836,hunter,1766455606128313932
29,48.89263916015625,-13.980950355529785,-29.501169204711914,target,1766455606128313932
30,-0.24666079878807068,0.4608672559261322,-27.150846481323242,hunter,1766455606145561931
