,x,y,z,drone,timestamp
0,-0.6413776874542236,-0.7112740874290466,-30.292877197265625,hunter,1766452997733940203
1,28.52402687072754,-41.612266540527344,-29.50676918029785,target,1766452997733940203
2,-0.6407155990600586,-0.7097756266593933,-30.292877197265625,hunter,1766452997752481978
3,28.568342208862305,-41.582923889160156,-29.50676918029785,target,1766452997752481978
4,-0.6407155990600586,-0.7097756266593933,-30.2955265045166,hunter,1766452997765046396
5,28.568342208862305,-41.550262451171875,-29.506750106811523,target,1766452997765046396
6,-0.6399776935577393,-0.7081227898597717,-30.2955265045166,hunter,1766452997783535726
7,28.61754035949707,-41.550262451171875,-29.506750106811523,target,1766452997783535726
8,-0.6393119096755981,-0.7066453099250793,-30.297863006591797,hunter,1766452997806668599
9,28.661788940429688,-41.52082061767578,-29.50670623779297,target,1766452997806668599
10,-0.6393119096755981,-0.7066453099250793,-30.297863006591797,hunter,1766452997814964459
11,28.661788940429688,-41.52082061767578,-29.50670623779297,target,1766452997814964459
12,-0.6386452317237854,-0.705176591873169,-30.300161361694336,hunter,1766452997833844320
13,28.706005096435547,-41.49132537841797,-29.50665283203125,target,1766452997833844320
14,-0.6386452317237854,-0.705176591873169,-30.300161361694336,hunter,1766452997845703582
15,28.706005096435547,-41.49132537841797,-29.50665283203125,target,1766452997845703582
16,-0.6378296613693237,-0.7033917307853699,-30.30290985107422,hunter,1766452997871654429
17,28.7600040435791,-41.455223083496094,-29.506568908691406,target,1766452997871654429
18,-0.6378296613693237,-0.7033917307853699,-30.305587768554688,hunter,1766452997884617272
19,28.7600040435791,-41.455223083496094,-29.50648307800293,target,1766452997884617272
20,-0.637014627456665,-0.7016169428825378,-30.305587768554688,hunter,1766452997902478646
21,28.8139591217041,-41.41904067993164,-29.50648307800293,target,1766452997902478646
22,-0.637014627456665,-0.7016169428825378,-30.307722091674805,hunter,1766452997924496081
23,28.8139591217041,-41.3893928527832,-29.50641441345215,target,1766452997924496081
24,-0.6363484859466553,-0.7001715898513794,-30.309804916381836,hunter,1766452997938406093
25,28.858070373535156,-41.3893928527832,-29.50634765625,target,1766452997938406093
26,-0.6356836557388306,-0.6987312436103821,-30.309804916381836,hunter,1766452997954451157
27,28.90214729309082,-41.35969161987305,-29.50634765625,target,1766452997954451157
28,-0.6356836557388306,-0.6987312436103821,-30.309804916381836,hunter,1766452997965321789
29,28.90214729309082,-41.35969161987305,-29.50627899169922,target,1766452997965321789
30,-0.6350205540657043,-0.6972954273223877,-30.311832427978516,hunter,1766452997987097735
31,28.946189880371094,-41.3299446105957,-29.50627899169922,target,1766452997987097735
32,-0.6343597769737244,-0.6958633065223694,-30.313804626464844,hunter,1766452998011227257
33,28.990203857421875,-41.30015563964844,-29.506210327148438,target,1766452998011227257
34,-0.6343597769737244,-0.6958633065223694,-30.31593894958496,hunter,1766452998022300840
35,28.990203857421875,-41.30015563964844,-29.506132125854492,target,1766452998022300840
36,-0.6336290836334229,-0.6942751407623291,-30.31593894958496,hunter,1766452998040885974
37,29.039073944091797,-41.266990661621094,-29.506132125854492,target,1766452998040885974
38,-0.6336290836334229,-0.6928479671478271,-30.31780433654785,hunter,1766452998058480050
39,29.039073944091797,-41.23710250854492,-29.50606346130371,target,1766452998058480050
40,-0.6329750418663025,-0.6928479671478271,-30.31780433654785,hunter,1766452998071969222
41,29.08302116394043,-41.23710250854492,-29.50606346130371,target,1766452998071969222
42,-0.6323251724243164,-0.6914218664169312,-30.319618225097656,hunter,1766452998093081787
43,29.126937866210938,-41.20716094970703,-29.50599479675293,target,1766452998093081787
44,-0.6323251724243164,-0.6914218664169312,-30.321380615234375,hunter,1766452998106354815
45,29.126937866210938,-41.20716094970703,-29.50592613220215,target,1766452998106354815
46,-0.6316798329353333,-0.6899960041046143,-30.321380615234375,hunter,1766452998124328894
47,29.170822143554688,-41.17717742919922,-29.50592613220215,target,1766452998124328894
48,-0.6316798329353333,-0.6885701417922974,-30.323089599609375,hunter,1766452998139820621
49,29.170822143554688,-41.14714813232422,-29.505859375,target,1766452998139820621
50,-0.6310394406318665,-0.6885701417922974,-30.323089599609375,hunter,1766452998153612977
51,29.214672088623047,-41.14714813232422,-29.505859375,target,1766452998153612977
52,-0.6304044723510742,-0.6871439814567566,-30.324750900268555,hunter,1766452998174200527
53,29.258493423461914,-41.1170654296875,-29.50579071044922,target,1766452998174200527
54,-0.6304044723510742,-0.6871439814567566,-30.324750900268555,hunter,1766452998184484516
55,29.258493423461914,-41.1170654296875,-29.50579071044922,target,1766452998184484516
56,-0.6297053098678589,-0.6855583190917969,-30.326539993286133,hunter,1766452998201943752
57,29.30714225769043,-41.08359146118164,-29.505714416503906,target,1766452998201943752
58,-0.6297053098678589,-0.6855583190917969,-30.328102111816406,hunter,1766452998217579706
59,29.30714225769043,-41.08359146118164,-29.505643844604492,target,1766452998217579706
60,-0.6290821433067322,-0.6841298341751099,-30.328102111816406,hunter,1766452998236550631
61,29.350894927978516,-41.05341339111328,-29.505643844604492,target,1766452998236550631
62,-0.6285333633422852,-0.6828588247299194,-30.32945442199707,hunter,1766452998259548233
63,29.389760971069336,-41.02655029296875,-29.505584716796875,target,1766452998259548233
64,-0.6285333633422852,-0.6828588247299194,-30.33109474182129,hunter,1766452998272346322
65,29.389760971069336,-40.992919921875,-29.50550651550293,target,1766452998272346322
66,-0.6278539896011353,-0.6812676787376404,-30.33109474182129,hunter,1766452998287270062
67,29.438304901123047,-40.992919921875,-29.50550651550293,target,1766452998287270062
68,-0.6278539896011353,-0.6812676787376404,-30.332529067993164,hunter,1766452998300672052
69,29.438304901123047,-40.992919921875,-29.50543785095215,target,1766452998300672052
70,-0.6272488236427307,-0.6798328757286072,-30.332529067993164,hunter,1766452998325716891
71,29.481962203979492,-40.96260070800781,-29.50543785095215,target,1766452998325716891
72,-0.6265172958374023,-0.6780750751495361,-30.3342227935791,hunter,1766452998343764322
73,29.5352725982666,-40.92548370361328,-29.505355834960938,target,1766452998343764322
74,-0.6265172958374023,-0.6780750751495361,-30.3342227935791,hunter,1766452998357746825
75,29.5352725982666,-40.92548370361328,-29.505355834960938,target,1766452998357746825
76,-0.6258598566055298,-0.6764729022979736,-30.335710525512695,hunter,1766452998379707690
77,29.58370018005371,-40.89167785644531,-29.505277633666992,target,1766452998379707690
78,-0.6258598566055298,-0.6764729022979736,-30.33715057373047,hunter,1766452998398974382
79,29.58370018005371,-40.85781478881836,-29.50520133972168,target,1766452998398974382
80,-0.6252095103263855,-0.674866795539856,-30.33715057373047,hunter,1766452998409465039
81,29.632083892822266,-40.85781478881836,-29.50520133972168,target,1766452998409465039
82,-0.6252095103263855,-0.673418402671814,-30.337127685546875,hunter,1766452998430928216
83,29.632083892822266,-40.827293395996094,-29.5051326751709,target,1766452998430928216
84,-0.6246291995048523,-0.673418402671814,-30.337127685546875,hunter,1766452998440688920
85,29.67559814453125,-40.827293395996094,-29.5051326751709,target,1766452998440688920
86,-0.6240545511245728,-0.6719672083854675,-30.33680534362793,hunter,1766452998461142384
87,29.71907615661621,-40.796722412109375,-29.50506591796875,target,1766452998461142384
88,-0.6240545511245728,-0.6719672083854675,-30.33680534362793,hunter,1766452998470490656
89,29.71907615661621,-40.796722412109375,-29.50506591796875,target,1766452998470490656
90,-0.6234236359596252,-0.6703514456748962,-30.336530685424805,hunter,1766452998490673799
91,29.767351150512695,-40.76270294189453,-29.504989624023438,target,1766452998490673799
92,-0.6234236359596252,-0.6703514456748962,-30.336360931396484,hunter,1766452998502628867
93,29.767351150512695,-40.732032775878906,-29.504920959472656,target,1766452998502628867
94,-0.6228630542755127,-0.6688946485519409,-30.336360931396484,hunter,1766452998519678943
95,29.810760498046875,-40.732032775878906,-29.504920959472656,target,1766452998519678943
96,-0.6228630542755127,-0.6688946485519409,-30.336265563964844,hunter,1766452998540403411
97,29.810760498046875,-40.70132064819336,-29.504852294921875,target,1766452998540403411
98,-0.6223095655441284,-0.6674355268478394,-30.336265563964844,hunter,1766452998553765836
99,29.85413932800293,-40.70132064819336,-29.504852294921875,target,1766452998553765836
100,-0.6217633485794067,-0.6659745573997498,-30.33623695373535,hunter,1766452998575346354
101,29.897483825683594,-40.67055892944336,-29.50478172302246,target,1766452998575346354
102,-0.6217633485794067,-0.6659745573997498,-30.336273193359375,hunter,1766452998594589673
103,29.897483825683594,-40.63632583618164,-29.50470542907715,target,1766452998594589673
104,-0.6211649179458618,-0.6643497347831726,-30.336273193359375,hunter,1766452998607887406
105,29.94561004638672,-40.63632583618164,-29.50470542907715,target,1766452998607887406
106,-0.6206927299499512,-0.6630489826202393,-30.33635139465332,hunter,1766452998625574387
107,29.984079360961914,-40.6088981628418,-29.5046443939209,target,1766452998625574387
108,-0.6206927299499512,-0.6630489826202393,-30.33635139465332,hunter,1766452998638551630
109,29.984079360961914,-40.6088981628418,-29.50457763671875,target,1766452998638551630
110,-0.620168924331665,-0.6615851521492004,-30.336490631103516,hunter,1766452998656142891
111,30.027326583862305,-40.57799530029297,-29.50457763671875,target,1766452998656142891
112,-0.620168924331665,-0.6615851521492004,-30.336490631103516,hunter,1766452998667100288
113,30.027326583862305,-40.57799530029297,-29.504501342773438,target,1766452998667100288
114,-0.6195962429046631,-0.65995854139328,-30.336700439453125,hunter,1766452998691248340
115,30.07533836364746,-40.54361343383789,-29.504501342773438,target,1766452998691248340
116,-0.6195962429046631,-0.6583320498466492,-30.33696746826172,hunter,1766452998712013638
117,30.12331199645996,-40.50917053222656,-29.504423141479492,target,1766452998712013638
118,-0.619033694267273,-0.6583320498466492,-30.337247848510742,hunter,1766452998726644730
119,30.12331199645996,-40.50917053222656,-29.50435447692871,target,1766452998726644730
120,-0.618536114692688,-0.6568688750267029,-30.337247848510742,hunter,1766452998747279122
121,30.166452407836914,-40.47812271118164,-29.50435447692871,target,1766452998747279122
122,-0.6181004643440247,-0.6555693745613098,-30.337528228759766,hunter,1766452998767632114
123,30.20477294921875,-40.45048522949219,-29.50429344177246,target,1766452998767632114
124,-0.6181004643440247,-0.6555693745613098,-30.337528228759766,hunter,1766452998776102797
125,30.20477294921875,-40.45048522949219,-29.50429344177246,target,1766452998776102797
126,-0.6175646185874939,-0.653946578502655,-30.33791160583496,hunter,1766452998796844762
127,30.252634048461914,-40.41588592529297,-29.50421714782715,target,1766452998796844762
128,-0.6175646185874939,-0.653946578502655,-30.33791160583496,hunter,1766452998808964882
129,30.252634048461914,-40.41588592529297,-29.50414276123047,target,1766452998808964882
130,-0.6170386075973511,-0.6523263454437256,-30.33833122253418,hunter,1766452998828028617
131,30.300453186035156,-40.3812370300293,-29.50414276123047,target,1766452998828028617
132,-0.6166251301765442,-0.6510321497917175,-30.338693618774414,hunter,1766452998850458305
133,30.33868408203125,-40.35347366333008,-29.50408172607422,target,1766452998850458305
134,-0.6166251301765442,-0.6510321497917175,-30.338693618774414,hunter,1766452998859613449
135,30.33868408203125,-40.35347366333008,-29.50408172607422,target,1766452998859613449
136,-0.6161177158355713,-0.6494171619415283,-30.33916664123535,hunter,1766452998884302969
137,30.386430740356445,-40.31871795654297,-29.504005432128906,target,1766452998884302969
138,-0.6161177158355713,-0.6494171619415283,-30.339664459228516,hunter,1766452998897467891
139,30.386430740356445,-40.31871795654297,-29.50392723083496,target,1766452998897467891
140,-0.6156210899353027,-0.6478054523468018,-30.339664459228516,hunter,1766452998915977249
141,30.43413734436035,-40.28390884399414,-29.50392723083496,target,1766452998915977249
142,-0.6156210899353027,-0.6461973190307617,-30.34017562866211,hunter,1766452998938006163
143,30.43413734436035,-40.24903869628906,-29.50385093688965,target,1766452998938006163
144,-0.6151356101036072,-0.6461973190307617,-30.34017562866211,hunter,1766452998947478947
145,30.48180389404297,-40.24903869628906,-29.50385093688965,target,1766452998947478947
146,-0.614700198173523,-0.6447561383247375,-30.339391708374023,hunter,1766452998971414627
147,30.524667739868164,-40.21760940551758,-29.5037841796875,target,1766452998971414627
148,-0.614700198173523,-0.6447561383247375,-30.335451126098633,hunter,1766452998985241250
149,30.524667739868164,-40.18263626098633,-29.503707885742188,target,1766452998985241250
150,-0.6140979528427124,-0.6432225108146667,-30.335451126098633,hunter,1766452999007051135
151,30.57225227355957,-40.18263626098633,-29.503707885742188,target,1766452999007051135
152,-0.6130430698394775,-0.6419324278831482,-30.328948974609375,hunter,1766452999026102708
153,30.61979866027832,-40.14760208129883,-29.503631591796875,target,1766452999026102708
154,-0.6130430698394775,-0.6419324278831482,-30.328948974609375,hunter,1766452999035310320
155,30.61979866027832,-40.14760208129883,-29.503631591796875,target,1766452999035310320
156,-0.611345648765564,-0.6411714553833008,-30.321075439453125,hunter,1766452999049433955
157,30.662555694580078,-40.11602783203125,-29.50356101989746,target,1766452999049433955
158,-0.611345648765564,-0.6411714553833008,-30.321075439453125,hunter,1766452999060527199
159,30.662555694580078,-40.11602783203125,-29.50356101989746,target,1766452999060527199
160,-0.6089440584182739,-0.6409803628921509,-30.31252098083496,hunter,1766452999081640228
161,30.700531005859375,-40.08792495727539,-29.50349998474121,target,1766452999081640228
162,-0.6089440584182739,-0.6409803628921509,-30.301156997680664,hunter,1766452999094994770
163,30.700531005859375,-40.08792495727539,-29.50343132019043,target,1766452999094994770
164,-0.604910671710968,-0.6415106058120728,-30.301156997680664,hunter,1766452999110450050
165,30.743221282958984,-40.05625915527344,-29.50343132019043,target,1766452999110450050
166,-0.604910671710968,-0.6415106058120728,-30.286338806152344,hunter,1766452999123358675
167,30.743221282958984,-40.02102279663086,-29.50335693359375,target,1766452999123358675
168,-0.5983758568763733,-0.6432955265045166,-30.286338806152344,hunter,1766452999138811212
169,30.790618896484375,-40.02102279663086,-29.50335693359375,target,1766452999138811212
170,-0.5983758568763733,-0.6432955265045166,-30.286338806152344,hunter,1766452999148311971
171,30.790618896484375,-40.02102279663086,-29.50328826904297,target,1766452999148311971
172,-0.5903109312057495,-0.6462362408638,-30.27098274230957,hunter,1766452999161713803
173,30.83323860168457,-39.9892692565918,-29.50328826904297,target,1766452999161713803
174,-0.5903109312057495,-0.6462362408638,-30.27098274230957,hunter,1766452999172297054
175,30.83323860168457,-39.9892692565918,-29.50328826904297,target,1766452999172297054
176,-0.5799046754837036,-0.6506862640380859,-30.253644943237305,hunter,1766452999193155705
177,30.875823974609375,-39.95746612548828,-29.503219604492188,target,1766452999193155705
178,-0.5799046754837036,-0.6506862640380859,-30.234275817871094,hunter,1766452999205689066
179,30.875823974609375,-39.95746612548828,-29.503150939941406,target,1766452999205689066
180,-0.5669410228729248,-0.6568784713745117,-30.234275817871094,hunter,1766452999222319628
181,30.91837501525879,-39.92561721801758,-29.503150939941406,target,1766452999222319628
182,-0.5669410228729248,-0.6640292406082153,-30.215316772460938,hunter,1766452999241466250
183,30.9561710357666,-39.89727020263672,-29.503089904785156,target,1766452999241466250
184,-0.5531312227249146,-0.6640292406082153,-30.215316772460938,hunter,1766452999253365684
185,30.9561710357666,-39.89727020263672,-29.503089904785156,target,1766452999253365684
186,-0.5349037647247314,-0.6741251349449158,-30.191991806030273,hunter,1766452999273321810
187,30.998661041259766,-39.865333557128906,-29.503021240234375,target,1766452999273321810
188,-0.5349037647247314,-0.6741251349449158,-30.191991806030273,hunter,1766452999281026870
189,30.998661041259766,-39.865333557128906,-29.503021240234375,target,1766452999281026870
190,-0.5112027525901794,-0.6881329417228699,-30.163578033447266,hunter,1766452999297810819
191,31.04582977294922,-39.82979965209961,-29.50294303894043,target,1766452999297810819
192,-0.5112027525901794,-0.6881329417228699,-30.163578033447266,hunter,1766452999306154205
193,31.04582977294922,-39.82979965209961,-29.50294303894043,target,1766452999306154205
194,-0.48957690596580505,-0.7016274333000183,-30.13896369934082,hunter,1766452999324119897
195,31.083534240722656,-39.80133056640625,-29.50288200378418,target,1766452999324119897
196,-0.48957690596580505,-0.7016274333000183,-30.13896369934082,hunter,1766452999331841022
197,31.083534240722656,-39.80133056640625,-29.50288200378418,target,1766452999331841022
198,-0.4623919427394867,-0.7194089293479919,-30.109291076660156,hunter,1766452999353532393
199,31.125919342041016,-39.769256591796875,-29.5028133392334,target,1766452999353532393
200,-0.4623919427394867,-0.7194089293479919,-30.109291076660156,hunter,1766452999360923535
201,31.125919342041016,-39.769256591796875,-29.5028133392334,target,1766452999360923535
202,-0.4321853816509247,-0.7400979399681091,-30.077558517456055,hunter,1766452999377923467
203,31.16826820373535,-39.73714065551758,-29.50274658203125,target,1766452999377923467
204,-0.4321853816509247,-0.7400979399681091,-30.077558517456055,hunter,1766452999386154869
205,31.16826820373535,-39.73714065551758,-29.50274658203125,target,1766452999386154869
206,-0.4321853816509247,-0.7638346552848816,-30.043834686279297,hunter,1766452999401993099
207,31.21058464050293,-39.70498275756836,-29.50267791748047,target,1766452999401993099
208,-0.39898285269737244,-0.7638346552848816,-30.043834686279297,hunter,1766452999409943638
209,31.21058464050293,-39.70498275756836,-29.50267791748047,target,1766452999409943638
210,-0.36745139956474304,-0.7870901823043823,-30.011432647705078,hunter,1766452999429433389
